sale_id,sale_date,store_id,product_id,quantity
LL-14397,05-07-2022,ST-41,P-81,6
PB-52773,07-11-2024,ST-40,P-24,3
AT-624844,03-10-2021,ST-5,P-42,4
SL-6312,12-04-2022,ST-46,P-19,2
GF-822411,18-05-2022,ST-39,P-43,5
NZ-72485,21-05-2020,ST-48,P-71,7
KU-3783,19-04-2023,ST-43,P-65,1
AY-5456,31-01-2024,ST-23,P-59,3
HQ-6736,08-10-2022,ST-28,P-63,6
LZ-656217,02-03-2024,ST-43,P-32,8
BR-6880,16-10-2022,ST-64,P-4,5
LU-24302,02-07-2020,ST-11,P-22,3
GP-33742,28-08-2022,ST-39,P-24,6
NH-127357,18-12-2023,ST-18,P-1,10
GQ-361850,19-02-2020,ST-47,P-78,2
NH-644423,26-04-2022,ST-36,P-69,6
EH-137191,05-07-2020,ST-4,P-70,7
EJ-87820,21-12-2020,ST-41,P-9,5
MC-962351,03-01-2024,ST-41,P-28,3
CD-950474,12-11-2024,ST-37,P-49,3
OE-56887,07-11-2023,ST-64,P-41,5
DQ-356391,28-02-2021,ST-23,P-21,8
CR-61185,25-03-2022,ST-54,P-79,2
QA-4970,31-05-2023,ST-40,P-44,4
VZ-159571,15-07-2022,ST-3,P-7,8
PK-40790,30-01-2024,ST-58,P-21,8
UE-267924,26-03-2023,ST-35,P-26,10
RU-5405,31-08-2021,ST-15,P-80,9
VA-077845,27-07-2024,ST-52,P-34,3
BS-7207,04-02-2020,ST-65,P-55,4
SC-4302,25-07-2022,ST-60,P-12,8
YU-2421,18-06-2020,ST-6,P-68,4
NC-818831,27-08-2023,ST-49,P-47,8
AH-090881,01-04-2023,ST-36,P-65,10
MG-42351,07-02-2021,ST-70,P-77,6
GE-7040,20-04-2020,ST-67,P-31,6
YR-00110,29-12-2021,ST-15,P-15,3
VS-24681,24-10-2024,ST-41,P-40,5
EF-7350,23-06-2023,ST-34,P-76,6
YH-032652,27-09-2022,ST-35,P-34,10
RO-5903,03-10-2022,ST-48,P-5,5
ZK-12751,13-10-2023,ST-64,P-17,10
FE-0027,28-01-2023,ST-52,P-19,2
AO-168948,14-04-2021,ST-57,P-15,7
PS-25600,05-01-2022,ST-1,P-51,7
HA-707486,14-10-2022,ST-68,P-84,2
HD-88821,07-01-2024,ST-57,P-77,1
AF-4429,02-08-2024,ST-74,P-27,6
TF-5303,12-12-2023,ST-58,P-31,4
OK-18139,06-11-2022,ST-11,P-20,1
DV-382409,08-02-2022,ST-67,P-74,8
EL-2708,27-05-2020,ST-43,P-2,5
JW-452815,04-06-2022,ST-42,P-43,9
UU-823408,11-03-2023,ST-11,P-41,3
LH-032208,19-11-2021,ST-23,P-18,7
EH-1733,02-01-2021,ST-52,P-15,9
TT-19415,17-09-2021,ST-49,P-45,5
NS-3659,16-05-2021,ST-2,P-60,8
HX-60718,21-03-2021,ST-28,P-13,6
TW-4855,27-01-2024,ST-53,P-60,8
KZ-30788,20-01-2021,ST-53,P-51,8
LE-6239,22-11-2020,ST-58,P-35,1
HH-737696,26-08-2020,ST-47,P-74,2
ZT-40398,06-09-2021,ST-19,P-28,8
TN-0023,14-12-2023,ST-32,P-21,8
HX-25446,03-10-2021,ST-12,P-27,10
IC-45759,13-06-2022,ST-58,P-62,6
LP-2690,16-03-2024,ST-21,P-7,10
AL-9409,18-01-2024,ST-66,P-62,2
DL-34556,07-12-2020,ST-53,P-68,3
PD-3903,23-01-2024,ST-39,P-26,10
CI-512821,13-05-2023,ST-57,P-68,7
RV-83663,14-12-2023,ST-75,P-49,1
GR-7060,30-01-2020,ST-68,P-58,8
QC-9913,29-01-2023,ST-1,P-82,4
AA-032566,26-07-2024,ST-45,P-25,10
GO-96470,09-12-2022,ST-41,P-15,10
BX-709156,06-08-2023,ST-25,P-7,2
LI-84198,02-02-2021,ST-24,P-26,6
VB-102236,25-02-2021,ST-6,P-55,2
WI-10951,26-05-2020,ST-65,P-53,2
FV-3682,04-08-2021,ST-69,P-27,9
VH-3417,12-01-2021,ST-69,P-17,7
LE-76457,11-08-2020,ST-36,P-21,7
YI-795777,12-08-2023,ST-31,P-74,3
YH-355722,25-08-2022,ST-54,P-68,3
GP-86830,22-09-2023,ST-63,P-69,2
HD-7225,31-10-2020,ST-48,P-46,5
JC-47047,10-04-2021,ST-72,P-56,2
ZI-568895,12-10-2021,ST-25,P-72,8
GU-139826,10-10-2020,ST-58,P-32,3
LH-7207,26-11-2021,ST-16,P-57,9
PA-54890,23-04-2022,ST-36,P-29,8
QE-013737,21-10-2021,ST-45,P-46,5
TO-99287,04-09-2020,ST-15,P-79,9
SU-564917,17-07-2021,ST-37,P-48,5
JX-704692,12-05-2024,ST-10,P-38,9
CV-74315,21-06-2021,ST-68,P-65,6
LN-529260,17-02-2020,ST-22,P-19,7
NV-369295,23-06-2020,ST-14,P-16,6
MO-93449,26-02-2024,ST-24,P-25,9
YW-7124,23-08-2021,ST-17,P-15,9
JD-383180,22-09-2023,ST-40,P-80,10
SZ-2800,10-01-2024,ST-3,P-62,6
WD-76984,09-11-2024,ST-9,P-58,5
CP-1609,09-09-2022,ST-22,P-78,7
XF-4831,15-09-2022,ST-9,P-81,1
SW-5710,01-02-2024,ST-14,P-5,1
PL-778294,10-06-2021,ST-21,P-26,8
XC-97560,18-01-2023,ST-20,P-77,4
JX-286975,04-02-2020,ST-46,P-11,1
BE-13612,28-09-2022,ST-27,P-4,1
CO-8441,08-12-2022,ST-74,P-71,8
RD-586981,03-04-2021,ST-22,P-29,10
SK-5448,22-02-2020,ST-63,P-75,9
SI-891546,19-04-2021,ST-6,P-20,3
DZ-930696,05-03-2024,ST-38,P-49,8
SK-9329,17-07-2021,ST-49,P-73,1
YJ-26036,08-08-2022,ST-48,P-35,3
WE-93433,08-11-2023,ST-44,P-15,4
LR-872047,03-07-2024,ST-8,P-88,8
UL-7515,23-01-2020,ST-24,P-16,7
BN-4707,03-03-2020,ST-37,P-65,6
YZ-80840,27-01-2024,ST-49,P-80,8
YQ-01543,28-08-2024,ST-59,P-24,5
EK-7591,25-08-2020,ST-29,P-48,7
AT-0069,16-09-2023,ST-26,P-82,3
HL-577331,23-06-2021,ST-75,P-20,4
JY-6596,11-11-2023,ST-28,P-69,5
VS-6556,06-11-2022,ST-46,P-11,5
EX-75646,26-06-2023,ST-66,P-4,1
BB-803636,30-06-2020,ST-7,P-19,6
XZ-04329,21-07-2023,ST-33,P-5,10
AP-666062,05-08-2022,ST-63,P-24,2
RH-7951,02-10-2021,ST-29,P-25,9
HL-08913,28-12-2023,ST-3,P-35,9
VI-5072,10-12-2020,ST-51,P-25,1
KI-6637,04-08-2020,ST-18,P-48,8
CT-6787,16-10-2023,ST-72,P-12,3
EF-2269,09-10-2023,ST-71,P-9,1
OW-1782,02-10-2021,ST-45,P-55,2
FJ-388102,28-02-2021,ST-33,P-47,1
DO-0092,06-05-2022,ST-42,P-75,6
LH-46777,21-08-2022,ST-3,P-35,3
OH-0254,26-09-2023,ST-48,P-68,4
MH-521392,19-11-2020,ST-34,P-27,3
YN-43072,16-02-2021,ST-61,P-4,10
JU-06694,16-12-2021,ST-7,P-3,10
YU-5126,17-09-2023,ST-24,P-21,1
AE-486004,22-05-2020,ST-63,P-43,2
BY-30255,05-04-2024,ST-18,P-21,8
SJ-20609,05-10-2021,ST-24,P-37,5
JW-94154,05-01-2023,ST-72,P-9,6
SG-80728,08-08-2023,ST-1,P-83,2
RR-67443,01-01-2020,ST-45,P-37,2
RQ-2456,28-10-2023,ST-37,P-80,9
DF-5317,29-01-2021,ST-22,P-38,3
IC-48493,06-08-2023,ST-18,P-49,9
SK-5256,25-07-2022,ST-48,P-51,5
VO-540726,08-01-2020,ST-4,P-9,7
QB-5218,09-06-2022,ST-28,P-35,5
DC-716711,02-12-2021,ST-44,P-9,10
MG-49858,23-04-2021,ST-8,P-60,10
OA-530504,30-01-2022,ST-28,P-51,8
IA-70279,01-05-2023,ST-3,P-34,8
EB-80597,22-12-2023,ST-25,P-32,5
CV-58543,16-06-2024,ST-54,P-13,7
QL-211592,06-09-2022,ST-28,P-85,9
GT-640567,11-03-2023,ST-69,P-70,8
FW-516508,28-04-2022,ST-43,P-23,9
ME-1142,24-10-2024,ST-5,P-44,8
IT-7157,03-12-2021,ST-20,P-81,7
LX-96236,05-11-2022,ST-24,P-79,3
TG-48053,22-04-2021,ST-29,P-53,5
GE-87474,19-04-2021,ST-56,P-87,9
GL-3809,12-01-2020,ST-28,P-44,7
SZ-5367,20-07-2022,ST-51,P-31,8
GN-4866,17-04-2021,ST-54,P-12,3
PI-71771,24-02-2022,ST-36,P-73,7
XX-9979,01-04-2022,ST-29,P-46,10
BZ-927852,21-04-2020,ST-42,P-24,6
VX-84348,08-07-2023,ST-70,P-50,9
XH-2900,03-07-2022,ST-62,P-34,9
YG-4573,03-07-2021,ST-8,P-58,2
MS-88180,28-11-2023,ST-60,P-40,5
EF-8372,18-03-2023,ST-56,P-11,7
IK-98114,17-12-2020,ST-75,P-76,4
CI-8768,28-07-2020,ST-66,P-67,10
WM-79889,27-11-2023,ST-61,P-1,5
RZ-27923,03-09-2024,ST-54,P-56,6
VI-699340,03-10-2022,ST-21,P-2,10
BW-98123,20-06-2023,ST-56,P-26,7
TD-05755,27-04-2024,ST-39,P-12,3
MN-7515,26-01-2022,ST-33,P-5,8
MO-5807,30-12-2020,ST-61,P-60,4
WH-012731,10-04-2023,ST-25,P-57,10
KW-677619,03-11-2020,ST-33,P-61,8
HG-27455,08-11-2024,ST-42,P-74,10
BN-43293,20-05-2023,ST-26,P-44,2
EE-115274,30-08-2023,ST-55,P-40,6
XS-671987,06-04-2020,ST-54,P-28,6
SZ-04861,12-05-2022,ST-20,P-50,4
FX-063353,17-04-2022,ST-6,P-86,2
NU-23384,10-11-2021,ST-18,P-83,3
AA-64527,15-03-2021,ST-46,P-30,2
VJ-4091,28-02-2020,ST-52,P-63,2
IF-4292,17-02-2024,ST-31,P-42,6
EI-7930,06-04-2024,ST-21,P-68,4
ET-4538,25-07-2022,ST-38,P-65,10
RL-904593,04-11-2021,ST-13,P-1,2
RO-27032,09-11-2021,ST-19,P-33,5
MA-421224,20-11-2020,ST-57,P-35,2
UZ-16170,21-07-2024,ST-27,P-43,10
UR-327297,14-01-2021,ST-48,P-78,3
WB-09122,25-11-2023,ST-2,P-40,8
WO-479788,27-05-2021,ST-16,P-54,8
AD-288036,24-11-2021,ST-73,P-38,1
WC-053038,03-05-2022,ST-29,P-78,7
WJ-9137,24-11-2020,ST-51,P-9,7
CN-093779,14-09-2020,ST-39,P-72,2
DA-053443,07-11-2024,ST-32,P-63,7
GI-295095,07-01-2024,ST-46,P-63,10
BC-376429,12-08-2023,ST-32,P-18,2
NV-2709,31-07-2021,ST-55,P-42,1
QJ-7158,21-02-2024,ST-22,P-38,6
NX-49468,24-05-2020,ST-21,P-29,3
PS-1124,18-04-2023,ST-4,P-2,9
GY-6806,23-01-2020,ST-25,P-68,4
AW-06367,10-01-2023,ST-50,P-61,4
FK-633957,12-01-2020,ST-57,P-10,3
IV-415413,07-04-2022,ST-67,P-87,3
KR-82471,11-09-2021,ST-2,P-59,2
OP-2574,09-07-2022,ST-27,P-24,10
JC-72133,04-03-2020,ST-27,P-49,7
KY-93061,11-07-2020,ST-32,P-63,8
IM-95650,22-11-2023,ST-23,P-26,8
XJ-912823,28-10-2020,ST-46,P-81,8
JO-812996,23-12-2023,ST-71,P-84,2
FU-85576,03-12-2020,ST-37,P-65,2
OI-8302,21-02-2024,ST-45,P-80,5
WN-601221,28-02-2020,ST-55,P-34,8
YF-339546,17-02-2022,ST-17,P-12,5
MD-76430,19-10-2021,ST-61,P-50,10
IX-89733,27-01-2020,ST-74,P-23,8
KB-39281,17-07-2020,ST-53,P-56,10
TJ-914836,02-06-2022,ST-51,P-35,7
UD-925664,13-12-2021,ST-11,P-70,8
OB-39720,02-05-2021,ST-53,P-16,3
EI-298268,09-07-2022,ST-40,P-11,5
NT-08506,29-03-2024,ST-40,P-37,6
ES-07333,08-01-2020,ST-7,P-46,7
MG-287381,25-10-2022,ST-23,P-34,8
JQ-558232,15-08-2024,ST-2,P-31,3
JH-19873,28-11-2023,ST-28,P-28,3
TJ-13004,12-04-2023,ST-39,P-8,7
PK-92110,23-09-2021,ST-36,P-10,9
CD-4700,28-10-2022,ST-19,P-45,5
UK-994348,18-02-2022,ST-31,P-15,6
MJ-67053,13-09-2024,ST-18,P-38,4
EG-9786,14-01-2023,ST-40,P-22,4
JW-8405,09-05-2024,ST-54,P-64,6
UF-34973,10-11-2021,ST-34,P-65,4
OD-31679,28-11-2022,ST-74,P-17,1
EU-37528,09-10-2020,ST-25,P-74,4
QW-6402,09-09-2024,ST-51,P-63,8
AP-50579,17-02-2022,ST-15,P-8,5
WH-26449,20-11-2022,ST-7,P-37,8
TA-7993,22-01-2023,ST-70,P-14,8
DA-9907,28-06-2022,ST-60,P-89,4
SB-16223,03-11-2022,ST-4,P-47,2
UE-88867,31-01-2021,ST-61,P-64,6
PN-418782,15-05-2020,ST-6,P-73,3
HE-0198,19-08-2022,ST-32,P-29,9
VB-937236,05-02-2021,ST-58,P-59,6
GL-6600,09-04-2022,ST-5,P-22,4
OY-69589,13-05-2020,ST-53,P-40,8
PF-023381,01-11-2022,ST-50,P-37,5
AU-444582,20-05-2024,ST-58,P-16,5
BO-08352,26-03-2023,ST-1,P-10,1
UB-5875,19-06-2024,ST-13,P-9,10
LE-5208,14-02-2024,ST-2,P-14,9
PM-59299,08-09-2020,ST-27,P-88,10
MF-17726,05-09-2020,ST-13,P-44,9
RP-3848,17-08-2022,ST-58,P-30,2
AK-6617,02-10-2021,ST-18,P-1,4
LV-656286,01-09-2024,ST-1,P-8,10
DU-5661,14-03-2020,ST-64,P-55,7
WX-62285,26-02-2020,ST-52,P-4,1
JH-8087,22-04-2023,ST-71,P-52,2
MR-0563,29-07-2023,ST-20,P-73,8
PQ-13792,29-03-2024,ST-62,P-28,2
II-4986,21-10-2022,ST-50,P-83,10
TG-3563,29-06-2022,ST-67,P-53,7
QR-099933,29-04-2020,ST-61,P-42,9
YO-30968,27-01-2021,ST-24,P-86,2
WP-02342,29-10-2024,ST-9,P-63,7
ER-0118,09-08-2020,ST-37,P-37,4
XF-38333,18-05-2022,ST-59,P-56,9
MU-181616,06-09-2023,ST-9,P-70,6
HQ-770287,22-02-2022,ST-49,P-87,5
GD-367029,28-10-2021,ST-9,P-74,9
LT-24596,05-04-2023,ST-46,P-11,1
WH-32723,04-02-2022,ST-38,P-64,1
DZ-99692,22-09-2020,ST-63,P-31,5
BJ-546019,01-12-2023,ST-39,P-56,1
SF-9665,04-06-2020,ST-4,P-28,1
VR-56609,11-10-2020,ST-40,P-15,3
AS-60535,25-07-2021,ST-47,P-22,4
BZ-4449,10-05-2022,ST-41,P-20,8
TU-32110,28-06-2024,ST-43,P-25,7
KI-25217,02-10-2022,ST-19,P-85,10
UC-5315,01-04-2023,ST-8,P-44,10
IR-99417,01-01-2024,ST-14,P-85,4
YS-761828,18-02-2022,ST-71,P-33,1
NG-465796,10-11-2023,ST-36,P-55,9
RW-3680,15-03-2021,ST-53,P-15,5
VG-393456,12-06-2021,ST-74,P-46,9
KA-891835,11-08-2021,ST-22,P-2,1
XX-39023,11-05-2024,ST-51,P-26,2
IL-7035,05-05-2020,ST-54,P-73,10
WN-5188,04-08-2021,ST-8,P-78,1
IN-463929,17-03-2024,ST-40,P-68,5
RD-150166,10-07-2024,ST-10,P-60,3
KM-08301,09-02-2023,ST-45,P-71,7
GR-0732,06-05-2022,ST-45,P-44,10
GO-959639,19-06-2024,ST-33,P-16,6
VG-44667,17-02-2020,ST-21,P-10,3
TO-49441,03-12-2023,ST-67,P-34,7
DS-7043,29-11-2021,ST-10,P-14,1
JU-9955,29-04-2022,ST-56,P-70,2
AO-85002,26-07-2020,ST-2,P-85,5
GG-22641,29-06-2022,ST-4,P-3,6
LN-51510,03-10-2021,ST-61,P-9,2
VH-7462,11-12-2021,ST-24,P-64,8
JS-88980,17-03-2022,ST-44,P-20,7
AG-3426,13-04-2020,ST-2,P-12,5
WA-35012,29-05-2022,ST-69,P-27,8
NO-66665,04-02-2024,ST-58,P-60,6
PM-491804,03-03-2022,ST-28,P-30,4
GP-0594,19-12-2021,ST-43,P-45,5
KW-7875,20-02-2024,ST-38,P-71,4
BQ-530310,15-12-2020,ST-11,P-25,2
MU-401138,21-03-2022,ST-58,P-34,7
YT-51732,24-11-2020,ST-10,P-20,9
NB-650491,28-02-2023,ST-66,P-76,9
YY-320099,22-04-2023,ST-53,P-72,9
RM-59517,02-05-2024,ST-73,P-57,4
HR-202596,30-04-2022,ST-9,P-69,4
QU-855601,11-12-2022,ST-51,P-14,6
US-8971,26-07-2024,ST-66,P-1,5
WD-40591,16-08-2023,ST-49,P-52,2
XG-4464,18-03-2020,ST-12,P-70,2
EJ-516267,18-06-2024,ST-8,P-80,6
CJ-182882,06-10-2023,ST-45,P-87,9
NY-873132,24-03-2024,ST-40,P-49,10
YB-913727,17-11-2020,ST-42,P-15,2
MJ-2438,18-08-2020,ST-22,P-4,8
LF-567974,06-11-2021,ST-61,P-36,3
QE-52024,02-11-2020,ST-6,P-15,1
DZ-5185,19-06-2021,ST-11,P-69,8
MN-6843,11-06-2022,ST-24,P-45,6
KF-27635,15-06-2023,ST-66,P-33,6
LF-92744,26-06-2020,ST-26,P-34,6
YN-96536,13-12-2022,ST-52,P-81,2
CR-959738,18-12-2020,ST-27,P-2,8
GN-8538,18-12-2020,ST-26,P-73,2
PV-56449,31-01-2022,ST-23,P-64,1
HK-066635,04-06-2024,ST-21,P-53,8
HN-8249,05-01-2023,ST-58,P-71,5
SG-4032,02-09-2020,ST-25,P-54,8
FA-19394,14-01-2024,ST-64,P-19,3
KZ-8039,22-02-2021,ST-66,P-69,3
GV-00625,07-04-2021,ST-51,P-37,9
PC-6160,09-02-2021,ST-65,P-5,9
MI-9221,17-09-2021,ST-5,P-44,5
EC-2334,01-02-2020,ST-6,P-70,6
WT-530710,03-10-2022,ST-56,P-37,10
JN-224053,21-09-2022,ST-68,P-81,4
EU-8917,14-11-2021,ST-44,P-35,7
VF-320745,16-09-2022,ST-1,P-18,9
HO-54081,11-10-2020,ST-59,P-11,10
FK-81708,24-09-2021,ST-18,P-78,3
QS-828296,13-06-2020,ST-3,P-71,6
YE-675388,26-01-2020,ST-39,P-35,9
GU-4666,15-07-2020,ST-29,P-78,7
AV-960854,19-05-2023,ST-73,P-84,3
FU-700281,25-08-2021,ST-58,P-63,6
DH-63521,06-05-2023,ST-34,P-42,1
TX-79717,20-04-2020,ST-24,P-36,7
XK-76266,05-04-2022,ST-23,P-31,6
AX-59370,01-04-2021,ST-8,P-42,1
JR-4833,28-06-2021,ST-8,P-81,7
OR-8976,09-05-2024,ST-70,P-51,4
LH-97870,22-09-2020,ST-15,P-76,8
YE-569417,17-09-2020,ST-40,P-70,7
KV-3484,23-04-2020,ST-11,P-77,8
TK-3419,04-06-2020,ST-47,P-83,2
AQ-266274,23-04-2023,ST-54,P-64,2
DB-56158,26-05-2022,ST-55,P-16,6
MF-34875,09-09-2022,ST-20,P-83,6
TY-01226,24-04-2024,ST-55,P-34,8
LE-3232,03-03-2024,ST-2,P-33,9
SQ-33233,21-07-2023,ST-41,P-66,5
SJ-270673,05-09-2023,ST-56,P-37,5
ZZ-97588,11-02-2023,ST-9,P-17,6
FG-5234,20-06-2022,ST-5,P-12,4
NS-9976,25-01-2020,ST-27,P-23,4
OB-580004,30-12-2023,ST-56,P-39,3
SC-4912,05-04-2022,ST-49,P-78,10
WF-66554,09-03-2020,ST-10,P-83,2
JH-3687,11-07-2020,ST-60,P-27,3
KS-4419,08-04-2022,ST-4,P-26,8
LO-3146,15-05-2024,ST-59,P-49,10
XB-94789,15-06-2024,ST-11,P-56,10
XN-5142,25-05-2020,ST-56,P-12,7
KT-89974,30-10-2024,ST-8,P-69,6
ZW-4855,04-01-2020,ST-62,P-12,7
JW-59105,13-07-2024,ST-44,P-56,4
KT-98366,25-05-2020,ST-50,P-20,1
HC-89007,20-08-2023,ST-57,P-26,7
NB-20971,27-08-2022,ST-41,P-84,8
OD-657057,16-05-2022,ST-29,P-64,5
TW-81081,12-05-2024,ST-43,P-73,1
HT-89609,18-08-2021,ST-15,P-10,9
FF-13976,05-01-2020,ST-60,P-33,6
CI-58576,06-02-2024,ST-26,P-25,5
HH-3926,21-05-2021,ST-11,P-52,3
HN-9333,10-08-2020,ST-70,P-27,8
PE-96634,15-05-2024,ST-61,P-45,7
CZ-6196,06-03-2023,ST-32,P-14,8
EB-713215,01-04-2021,ST-15,P-80,7
UV-841287,17-12-2021,ST-24,P-76,6
SG-7693,08-06-2024,ST-66,P-18,9
ED-80005,04-02-2022,ST-11,P-54,9
AH-848139,30-04-2020,ST-27,P-2,7
PY-34302,16-02-2021,ST-37,P-10,8
HI-266924,11-10-2023,ST-11,P-2,4
SI-698248,07-01-2020,ST-5,P-78,1
CB-556589,02-03-2020,ST-36,P-50,8
AD-4315,27-11-2021,ST-25,P-24,2
QE-2476,12-03-2022,ST-3,P-25,6
RD-28332,24-07-2022,ST-32,P-22,7
XG-78006,27-11-2023,ST-65,P-49,6
CB-471202,16-09-2021,ST-36,P-74,10
DS-647556,20-09-2021,ST-18,P-89,5
UO-36762,26-09-2022,ST-10,P-57,9
YJ-561373,29-06-2023,ST-66,P-53,8
CN-15279,29-06-2020,ST-50,P-18,5
JM-219302,13-10-2021,ST-2,P-21,5
SZ-23653,03-12-2022,ST-23,P-64,1
KI-1179,17-02-2022,ST-51,P-45,5
YM-35290,13-09-2023,ST-59,P-46,8
XF-62949,10-10-2024,ST-3,P-25,7
FC-06305,20-03-2024,ST-60,P-53,5
TT-206639,15-08-2023,ST-30,P-6,7
TA-1208,16-02-2021,ST-34,P-62,1
UM-208024,14-10-2024,ST-11,P-35,7
PP-17053,18-03-2023,ST-67,P-8,6
UQ-110822,04-01-2020,ST-9,P-29,8
GM-07349,13-09-2024,ST-36,P-7,3
RA-186421,03-07-2021,ST-65,P-6,6
KY-91362,02-08-2023,ST-23,P-50,3
UH-505770,16-05-2021,ST-51,P-41,6
JH-8636,30-03-2020,ST-5,P-7,4
CK-1795,14-08-2022,ST-31,P-68,1
ZW-07298,09-05-2022,ST-1,P-16,1
QZ-693033,22-12-2021,ST-63,P-49,7
TI-13290,29-11-2022,ST-16,P-7,1
GF-7068,29-01-2023,ST-35,P-65,4
NR-987050,13-05-2024,ST-38,P-42,1
GH-110684,22-02-2024,ST-16,P-3,8
JZ-32696,21-11-2021,ST-27,P-39,4
BU-659082,20-01-2023,ST-69,P-65,8
OV-1353,16-12-2022,ST-21,P-27,3
UM-83266,12-10-2022,ST-43,P-36,9
XZ-5635,10-11-2024,ST-44,P-5,5
SI-28051,17-03-2021,ST-62,P-1,3
TS-15756,29-06-2021,ST-39,P-76,10
OQ-8180,31-07-2021,ST-17,P-21,2
VM-645827,28-09-2021,ST-1,P-25,2
KQ-92392,25-09-2022,ST-70,P-34,8
WS-343814,04-02-2021,ST-46,P-46,9
XR-288192,27-11-2021,ST-46,P-26,5
RD-70228,03-03-2020,ST-2,P-1,2
BT-1940,07-10-2022,ST-38,P-2,8
SS-882358,14-10-2021,ST-69,P-49,9
OG-1473,31-12-2021,ST-67,P-73,10
CP-488377,04-02-2022,ST-1,P-32,2
EQ-4895,09-10-2022,ST-37,P-80,4
MZ-003602,27-12-2020,ST-16,P-49,10
GI-632851,18-01-2021,ST-24,P-11,9
UL-1396,07-08-2022,ST-17,P-5,6
XJ-319345,12-07-2020,ST-3,P-34,10
ZX-21526,26-08-2024,ST-42,P-31,1
XD-198899,22-06-2021,ST-47,P-5,2
MC-406735,30-03-2020,ST-60,P-65,6
DD-24236,20-10-2022,ST-13,P-33,6
WT-37985,30-10-2021,ST-41,P-71,4
YT-5076,13-05-2021,ST-69,P-69,5
VD-7399,11-09-2021,ST-26,P-15,8
XB-16375,18-10-2022,ST-12,P-44,3
OR-58987,12-12-2020,ST-42,P-66,7
NJ-5365,07-10-2023,ST-21,P-86,10
OP-3956,30-04-2020,ST-4,P-71,5
GB-99228,22-01-2020,ST-1,P-59,2
JT-10071,12-09-2024,ST-33,P-42,9
DS-80204,10-06-2021,ST-9,P-51,10
HM-837188,07-07-2021,ST-51,P-68,5
YT-7664,15-04-2024,ST-28,P-64,6
KO-5237,04-12-2023,ST-5,P-72,2
IZ-2782,11-01-2023,ST-71,P-50,7
XU-61777,30-03-2024,ST-22,P-54,9
KW-03883,19-01-2023,ST-43,P-25,1
PY-636158,30-08-2024,ST-75,P-22,5
OZ-08519,28-08-2024,ST-19,P-72,7
JF-84417,08-01-2024,ST-35,P-82,5
WI-8555,04-09-2020,ST-22,P-76,3
FD-77838,07-01-2020,ST-23,P-63,4
UK-22601,14-08-2022,ST-20,P-64,1
SB-89927,29-10-2022,ST-38,P-73,5
FG-260479,17-10-2023,ST-1,P-80,6
BG-31181,02-09-2021,ST-70,P-54,9
BT-550209,16-04-2020,ST-49,P-66,9
NX-6278,04-12-2022,ST-5,P-29,5
JZ-72729,22-01-2023,ST-44,P-48,7
DN-30541,14-08-2022,ST-42,P-3,8
RA-347457,25-04-2021,ST-68,P-49,8
DW-10213,03-09-2023,ST-64,P-44,5
SY-7103,12-08-2022,ST-34,P-46,5
GD-79619,28-06-2020,ST-55,P-59,8
JU-947038,24-05-2024,ST-45,P-61,4
EL-9934,01-02-2022,ST-62,P-19,9
WS-36009,16-06-2024,ST-20,P-55,2
DT-03075,02-12-2023,ST-1,P-57,2
TO-7042,17-01-2020,ST-35,P-47,9
HA-02796,10-08-2020,ST-23,P-29,9
PS-568453,17-07-2020,ST-8,P-78,7
KX-7084,22-07-2020,ST-16,P-71,3
SN-2888,31-07-2023,ST-45,P-89,2
DQ-25130,13-04-2023,ST-61,P-16,1
DK-5267,12-08-2024,ST-5,P-53,5
QP-28619,10-12-2022,ST-60,P-26,5
ZX-86000,18-05-2024,ST-21,P-4,4
JG-944074,28-04-2022,ST-45,P-21,7
MO-23072,21-07-2021,ST-60,P-61,9
KL-35893,28-06-2020,ST-19,P-29,8
QW-630592,13-12-2022,ST-39,P-68,1
AF-457900,06-03-2020,ST-67,P-7,9
HC-09360,25-04-2023,ST-13,P-54,6
YY-7019,05-03-2022,ST-61,P-72,4
QB-2438,29-01-2021,ST-66,P-62,2
QS-35520,12-02-2024,ST-30,P-2,8
VN-36879,26-01-2020,ST-8,P-49,9
NG-3858,15-07-2020,ST-51,P-77,4
PL-3872,21-10-2020,ST-66,P-15,2
TU-4690,30-10-2024,ST-67,P-60,2
GM-8258,29-03-2024,ST-61,P-15,6
OR-360636,06-08-2020,ST-49,P-34,9
TE-77764,23-11-2021,ST-52,P-37,9
IV-33433,04-04-2022,ST-63,P-88,9
NC-82315,24-03-2022,ST-61,P-44,4
CL-9445,22-06-2023,ST-67,P-44,10
VR-983942,17-03-2023,ST-10,P-41,10
OD-75379,31-12-2021,ST-55,P-49,3
OU-403230,02-01-2022,ST-51,P-66,4
KS-2732,06-01-2023,ST-71,P-35,3
FL-137381,18-10-2021,ST-58,P-71,3
OW-68900,10-11-2021,ST-42,P-5,7
YR-9597,01-07-2021,ST-5,P-45,2
RD-231192,13-03-2022,ST-8,P-85,6
BN-400588,31-12-2021,ST-60,P-21,3
SI-2186,16-05-2021,ST-8,P-78,9
CW-837118,12-11-2024,ST-40,P-39,3
JM-768364,06-09-2023,ST-23,P-69,3
XZ-20222,11-12-2021,ST-51,P-38,7
SY-61995,13-02-2020,ST-3,P-64,9
RN-7767,13-06-2024,ST-62,P-80,3
IH-621837,23-08-2020,ST-21,P-6,8
SK-851256,28-10-2022,ST-71,P-43,6
